country_name,vaccine_name,avg_coverage,total_cases
Andorra,Protection at birth (PAB) against neonatal tetanus,,6327.0
Andorra,"Rotavirus, 1st dose",,10656.0
Andorra,"Rotavirus, last dose",,16650.0
Andorra,"Tetanus-containing vaccine, 6th dose (3rd booster)",,3996.0
Andorra,Typhoid,,1998.0
Andorra,Typhoid conjugate vaccine,,1998.0
Andorra,"Vitamin A, 1st dose",,21978.0
Andorra,Yellow fever vaccine,,16650.0
Angola,"Diphtheria-containing vaccine, 4th dose (1st booster)",,39028884.0
Angola,"Diphtheria-containing vaccine, 5th dose (2nd booster)",,39028884.0
Angola,"Diphtheria-containing vaccine, 6th dose (3rd booster)",,39028884.0
Angola,"Fractional inactivated polio-containing vaccine, 1st dose",,39028884.0
Angola,"Fractional inactivated polio-containing vaccine, 2nd dose",,39028884.0
Angola,"HPV Female, final dose",,39028884.0
Angola,"HPV Male, final dose",,39028884.0
Angola,"HPV Vaccination coverage by age 15, first dose, females",,45533698.0
Angola,"HPV Vaccination coverage by age 15, first dose, males",,45533698.0
Angola,"HPV Vaccination coverage by age 15, last dose, females",,45533698.0
Angola,"HPV Vaccination coverage by age 15, last dose, males",,45533698.0
Angola,"HPV Vaccination program coverage, first dose, females",,45533698.0
Angola,"HPV Vaccination program coverage, first dose, males",,45533698.0
Angola,"HPV Vaccination program coverage, last dose, females",,45533698.0
Angola,"HPV Vaccination program coverage, last dose, males",,45533698.0
Angola,Influenza all persons above >6 months (universal recommendation),,19514442.0
Angola,Influenza child age group 1,,19514442.0
Angola,Influenza child age group 2,,19514442.0
Angola,Influenza chronic adult,,19514442.0
Angola,Influenza chronic children and adults,,16262035.0
Angola,Influenza chronic pediatric,,19514442.0
Angola,Influenza health care workers,,19514442.0
Angola,Influenza older persons,,19514442.0
Angola,Influenza other,,9757221.0
Angola,Influenza pregnant women,,19514442.0
Angola,Influenza residents living in long term care facilities,,19514442.0
Angola,Influenza travellers (incl. Hajj pilgrimage),,16262035.0
Angola,"Malaria vaccine, 1st dose",,6504814.0
Angola,"Malaria vaccine, 3rd dose",,6504814.0
Angola,"Malaria vaccine, 4th dose",,6504814.0
Angola,Meningococcal A conjugate vaccine,,39028884.0
Angola,Meningococcal ACYW conjugate vaccine,,6504814.0
Angola,"Meningococcal ACYW conjugate vaccine, last dose",,6504814.0
Angola,Meningococcal B vaccine,,6504814.0
Angola,"Meningococcal B vaccine, last dose",,6504814.0
Angola,"Pertussis-containing vaccine, 4th dose (1st booster)",,39028884.0
Angola,"Pertussis-containing vaccine, pregnant women",,19514442.0
Angola,"Tetanus-containing vaccine, 4th dose (1st booster)",,39028884.0
Angola,"Tetanus-containing vaccine, 5th dose (2nd booster)",,39028884.0
Angola,"Tetanus-containing vaccine, 6th dose (3rd booster)",,39028884.0
Angola,Typhoid,,19514442.0
Angola,Typhoid conjugate vaccine,,19514442.0
Anguilla,"Fractional inactivated polio-containing vaccine, 1st dose",,324.0
Anguilla,"Fractional inactivated polio-containing vaccine, 2nd dose",,324.0
Anguilla,Influenza all persons above >6 months (universal recommendation),,162.0
Anguilla,Influenza chronic adult,,162.0
Anguilla,Influenza chronic children and adults,,135.0
Anguilla,Influenza chronic pediatric,,162.0
Anguilla,Japanese encephalitis,,108.0
Anguilla,Meningococcal A conjugate vaccine,,270.0
Anguilla,Meningococcal ACYW conjugate vaccine,,54.0
Anguilla,"Meningococcal ACYW conjugate vaccine, last dose",,54.0
Anguilla,Meningococcal B vaccine,,54.0
Anguilla,"Meningococcal B vaccine, last dose",,54.0
Anguilla,Protection at birth (PAB) against neonatal tetanus,,216.0
Anguilla,"Rotavirus, 1st dose",,378.0
Anguilla,"Rotavirus, last dose",,378.0
Anguilla,Typhoid,,162.0
Anguilla,Typhoid conjugate vaccine,,162.0
Anguilla,"Vitamin A, 1st dose",,1026.0
Antigua and Barbuda,"HPV Female, final dose",,42804.0
Antigua and Barbuda,"HPV Male, final dose",,42804.0
Antigua and Barbuda,"HPV Vaccination coverage by age 15, first dose, females",,49938.0
Antigua and Barbuda,"HPV Vaccination coverage by age 15, first dose, males",,49938.0
Antigua and Barbuda,"HPV Vaccination coverage by age 15, last dose, females",,49938.0
Antigua and Barbuda,"HPV Vaccination coverage by age 15, last dose, males",,49938.0
Antigua and Barbuda,Influenza all persons above >6 months (universal recommendation),,21402.0
Antigua and Barbuda,Influenza child age group 1,,21402.0
Antigua and Barbuda,Influenza child age group 2,,21402.0
Antigua and Barbuda,Influenza chronic adult,,21402.0
Antigua and Barbuda,Influenza chronic children and adults,,17835.0
Antigua and Barbuda,Influenza chronic pediatric,,21402.0
Antigua and Barbuda,Influenza health care workers,,21402.0
Antigua and Barbuda,Influenza older persons,,21402.0
Antigua and Barbuda,Influenza other,,21402.0
Antigua and Barbuda,Influenza pregnant women,,21402.0
Antigua and Barbuda,Influenza residents living in long term care facilities,,21402.0
Antigua and Barbuda,Influenza travellers (incl. Hajj pilgrimage),,17835.0
Antigua and Barbuda,Japanese encephalitis,,89175.0
Antigua and Barbuda,Meningococcal A conjugate vaccine,,42804.0
Antigua and Barbuda,Meningococcal ACYW conjugate vaccine,,7134.0
Antigua and Barbuda,"Meningococcal ACYW conjugate vaccine, last dose",,7134.0
Antigua and Barbuda,Meningococcal B vaccine,,7134.0
Antigua and Barbuda,"Meningococcal B vaccine, last dose",,7134.0
Antigua and Barbuda,"Pertussis-containing vaccine, pregnant women",,21402.0
Antigua and Barbuda,"Pneumococcal conjugate vaccine, 1st dose",,114144.0
Antigua and Barbuda,"Pneumococcal conjugate vaccine, 2nd dose",,85608.0
Antigua and Barbuda,Protection at birth (PAB) against neonatal tetanus,,67773.0
Antigua and Barbuda,"Rotavirus, 1st dose",,114144.0
Antigua and Barbuda,"Rotavirus, last dose",,178350.0
Antigua and Barbuda,Typhoid conjugate vaccine,,21402.0
Antigua and Barbuda,"Vitamin A, 1st dose",,228288.0
Argentina,"Fractional inactivated polio-containing vaccine, 1st dose",,6995352.0
Argentina,"Fractional inactivated polio-containing vaccine, 2nd dose",,6995352.0
Argentina,Influenza all persons above >6 months (universal recommendation),,3497676.0
Argentina,Influenza residents living in long term care facilities,,3497676.0
Argentina,Influenza travellers (incl. Hajj pilgrimage),,2914730.0
Argentina,Japanese encephalitis,,13990704.0
Argentina,Meningococcal A conjugate vaccine,,6995352.0
Argentina,Meningococcal B vaccine,,1165892.0
Argentina,"Meningococcal B vaccine, last dose",,1165892.0
Argentina,Protection at birth (PAB) against neonatal tetanus,,11075974.0
Argentina,Typhoid,,3497676.0
Armenia,"Fractional inactivated polio-containing vaccine, 1st dose",,649308.0
Armenia,"Fractional inactivated polio-containing vaccine, 2nd dose",,649308.0
Armenia,"HPV Male, final dose",,649308.0
Armenia,"HPV Vaccination coverage by age 15, first dose, males",,757526.0
Armenia,"HPV Vaccination coverage by age 15, last dose, males",,757526.0
Armenia,"HPV Vaccination program coverage, first dose, males",,757526.0
Armenia,"HPV Vaccination program coverage, last dose, males",,757526.0
Armenia,Influenza all persons above >6 months (universal recommendation),,324654.0
Armenia,Influenza chronic pediatric,,324654.0
Armenia,Influenza travellers (incl. Hajj pilgrimage),,270545.0
Armenia,Japanese encephalitis,,1947924.0
Armenia,Meningococcal ACYW conjugate vaccine,,108218.0
Armenia,"Meningococcal ACYW conjugate vaccine, last dose",,108218.0
Armenia,Meningococcal B vaccine,,108218.0
Armenia,"Meningococcal B vaccine, last dose",,108218.0
Armenia,"Pertussis-containing vaccine, pregnant women",,324654.0
Armenia,Protection at birth (PAB) against neonatal tetanus,,1028071.0
Armenia,Typhoid,,324654.0
Armenia,Typhoid conjugate vaccine,,324654.0
Aruba,BCG (Baccille Calmette Guérin) vaccine,,192.0
Aruba,"Fractional inactivated polio-containing vaccine, 1st dose",,160.0
Aruba,"Fractional inactivated polio-containing vaccine, 2nd dose",,160.0
Aruba,"HPV Male, final dose",,160.0
Aruba,"HepB, birth dose (given within 24 hours of birth)",,192.0
Aruba,"HepB, birth dose total (including those given within and after 24 hours of birth)",,192.0
Aruba,Influenza all persons above >6 months (universal recommendation),,96.0
Aruba,Influenza child age group 1,,96.0
Aruba,Influenza child age group 2,,96.0
Aruba,Influenza chronic adult,,96.0
Aruba,Influenza chronic children and adults,,80.0
Aruba,Influenza chronic pediatric,,96.0
Aruba,Influenza health care workers,,96.0
Aruba,Influenza older persons,,96.0
Aruba,Influenza other,,80.0
Aruba,Influenza pregnant women,,96.0
Aruba,Influenza residents living in long term care facilities,,96.0
Aruba,Influenza travellers (incl. Hajj pilgrimage),,80.0
Aruba,Japanese encephalitis,,64.0
Aruba,Meningococcal A conjugate vaccine,,128.0
Aruba,Meningococcal ACYW conjugate vaccine,,32.0
Aruba,"Meningococcal ACYW conjugate vaccine, last dose",,32.0
Aruba,Meningococcal B vaccine,,32.0
Aruba,"Meningococcal B vaccine, last dose",,32.0
Aruba,Protection at birth (PAB) against neonatal tetanus,,96.0
Aruba,"Rotavirus, 1st dose",,192.0
Aruba,"Rotavirus, last dose",,192.0
Aruba,"Tetanus toxoid-containing vaccine, 2nd and subsequent doses",,192.0
Aruba,Typhoid,,64.0
Aruba,Typhoid conjugate vaccine,,96.0
Aruba,"Vitamin A, 1st dose",,192.0
Aruba,Yellow fever vaccine,,192.0
Australia,"Diphtheria-containing vaccine, 6th dose (3rd booster)",,4495956.0
Australia,"Fractional inactivated polio-containing vaccine, 1st dose",,4495956.0
Australia,"Fractional inactivated polio-containing vaccine, 2nd dose",,4495956.0
Australia,"HepB, birth dose (given within 24 hours of birth)",,26226410.0
Australia,"HepB, birth dose total (including those given within and after 24 hours of birth)",,5994608.0
Australia,Influenza all persons above >6 months (universal recommendation),,2247978.0
Australia,Influenza child age group 2,,2247978.0
Australia,Influenza chronic adult,,2247978.0
Australia,Influenza chronic children and adults,,1873315.0
Australia,Influenza chronic pediatric,,2247978.0
Australia,Influenza health care workers,,2247978.0
Australia,Influenza older persons,,2247978.0
Australia,Influenza other,,1123989.0
Australia,Influenza pregnant women,,2247978.0
Australia,Influenza residents living in long term care facilities,,2247978.0
Australia,Influenza travellers (incl. Hajj pilgrimage),,1873315.0
Australia,Japanese encephalitis,,11614553.0
Australia,"Japanese encephalitis vaccine, 1st dose",,2247978.0
Australia,"Japanese encephalitis vaccine, last dose",,2247978.0
Australia,Meningococcal A conjugate vaccine,,4495956.0
Australia,Meningococcal ACYW conjugate vaccine,,749326.0
Australia,"Meningococcal ACYW conjugate vaccine, last dose",,749326.0
Australia,Meningococcal B vaccine,,749326.0
Australia,"Meningococcal B vaccine, last dose",,749326.0
Australia,"Pertussis-containing vaccine, pregnant women",,2247978.0
Australia,Protection at birth (PAB) against neonatal tetanus,,6743934.0
Australia,"Tetanus toxoid-containing vaccine, 2nd and subsequent doses",,22479780.0
Australia,"Tetanus-containing vaccine, 6th dose (3rd booster)",,4495956.0
Australia,Typhoid,,2247978.0
Australia,Typhoid conjugate vaccine,,2247978.0
Australia,"Vitamin A, 1st dose",,24727758.0
Australia,Yellow fever vaccine,,22479780.0
Austria,"Diphtheria-containing vaccine, 4th dose (1st booster)",,246696.0
Austria,"Diphtheria-containing vaccine, 5th dose (2nd booster)",,246696.0
Austria,"Diphtheria-containing vaccine, 6th dose (3rd booster)",,246696.0
Austria,"Fractional inactivated polio-containing vaccine, 1st dose",,246696.0
Austria,"Fractional inactivated polio-containing vaccine, 2nd dose",,246696.0
Austria,"HPV Male, final dose",,246696.0
Austria,"HepB, birth dose total (including those given within and after 24 hours of birth)",,328928.0
Austria,Influenza all persons above >6 months (universal recommendation),,123348.0
Austria,Influenza child age group 1,,123348.0
Austria,Influenza child age group 2,,123348.0
Austria,Influenza chronic adult,,123348.0
Austria,Influenza chronic children and adults,,102790.0
Austria,Influenza chronic pediatric,,123348.0
Austria,Influenza health care workers,,123348.0
Austria,Influenza older persons,,123348.0
Austria,Influenza other,,61674.0
Austria,Influenza pregnant women,,123348.0
Austria,Influenza residents living in long term care facilities,,123348.0
Austria,Influenza travellers (incl. Hajj pilgrimage),,102790.0
Austria,Japanese encephalitis,,698972.0
Austria,Meningococcal A conjugate vaccine,,246696.0
Austria,Meningococcal ACYW conjugate vaccine,,41116.0
Austria,"Meningococcal ACYW conjugate vaccine, last dose",,41116.0
Austria,Meningococcal B vaccine,,41116.0
Austria,"Meningococcal B vaccine, last dose",,41116.0
Austria,"Pertussis-containing vaccine, 4th dose (1st booster)",,246696.0
Austria,"Pertussis-containing vaccine, pregnant women",,123348.0
Austria,"Pneumococcal conjugate vaccine, 1st dose",,616740.0
Austria,"Pneumococcal conjugate vaccine, 2nd dose",,452276.0
Austria,"Pneumococcal conjugate vaccine, final dose",,945668.0
Austria,Protection at birth (PAB) against neonatal tetanus,,370044.0
Austria,"Tetanus-containing vaccine, 4th dose (1st booster)",,246696.0
Austria,"Tetanus-containing vaccine, 5th dose (2nd booster)",,246696.0
Austria,"Tetanus-containing vaccine, 6th dose (3rd booster)",,246696.0
Austria,Typhoid,,123348.0
Austria,Typhoid conjugate vaccine,,123348.0
Austria,"Vitamin A, 1st dose",,1356828.0
Austria,Yellow fever vaccine,,1315712.0
Azerbaijan,"Diphtheria-containing vaccine, 6th dose (3rd booster)",,1020792.0
Azerbaijan,"Fractional inactivated polio-containing vaccine, 1st dose",,1020792.0
Azerbaijan,"Fractional inactivated polio-containing vaccine, 2nd dose",,1020792.0
Azerbaijan,"HPV Female, final dose",,1020792.0
Azerbaijan,"HPV Male, final dose",,1020792.0
Azerbaijan,"HPV Vaccination coverage by age 15, first dose, females",,1190924.0
Azerbaijan,"HPV Vaccination coverage by age 15, first dose, males",,1190924.0
Azerbaijan,"HPV Vaccination coverage by age 15, last dose, females",,1190924.0
Azerbaijan,"HPV Vaccination coverage by age 15, last dose, males",,1190924.0
Azerbaijan,"HPV Vaccination program coverage, first dose, females",,1190924.0
Azerbaijan,"HPV Vaccination program coverage, first dose, males",,1190924.0
Azerbaijan,"HPV Vaccination program coverage, last dose, females",,1190924.0
Azerbaijan,"HPV Vaccination program coverage, last dose, males",,1190924.0
Azerbaijan,Influenza other,,255198.0
Azerbaijan,Meningococcal A conjugate vaccine,,1020792.0
Azerbaijan,Meningococcal ACYW conjugate vaccine,,170132.0
Azerbaijan,"Meningococcal ACYW conjugate vaccine, last dose",,170132.0
Azerbaijan,Meningococcal B vaccine,,170132.0
Azerbaijan,"Meningococcal B vaccine, last dose",,170132.0
Azerbaijan,"Pertussis-containing vaccine, pregnant women",,510396.0
Azerbaijan,"Tetanus-containing vaccine, 6th dose (3rd booster)",,1020792.0
Azerbaijan,Typhoid,,510396.0
Azerbaijan,Typhoid conjugate vaccine,,510396.0
Bahamas,BCG (Baccille Calmette Guérin) vaccine,,319882.0
Bahamas,"Fractional inactivated polio-containing vaccine, 1st dose",,46812.0
Bahamas,"Fractional inactivated polio-containing vaccine, 2nd dose",,46812.0
Bahamas,"HPV Female, final dose",,46812.0
Bahamas,"HPV Male, final dose",,46812.0
Bahamas,"HepB, birth dose (given within 24 hours of birth)",,280872.0
Bahamas,"HepB, birth dose total (including those given within and after 24 hours of birth)",,62416.0
Bahamas,Influenza all persons above >6 months (universal recommendation),,19505.0
Bahamas,Influenza child age group 1,,19505.0
Bahamas,Influenza child age group 2,,19505.0
Bahamas,Influenza chronic adult,,19505.0
Bahamas,Influenza chronic children and adults,,15604.0
Bahamas,Influenza chronic pediatric,,19505.0
Bahamas,Influenza health care workers,,19505.0
Bahamas,Influenza older persons,,19505.0
Bahamas,Influenza other,,23406.0
Bahamas,Influenza pregnant women,,19505.0
Bahamas,Influenza residents living in long term care facilities,,19505.0
Bahamas,Influenza travellers (incl. Hajj pilgrimage),,15604.0
Bahamas,Meningococcal A conjugate vaccine,,46812.0
Bahamas,Meningococcal ACYW conjugate vaccine,,7802.0
Bahamas,"Meningococcal ACYW conjugate vaccine, last dose",,7802.0
Bahamas,Meningococcal B vaccine,,7802.0
Bahamas,"Meningococcal B vaccine, last dose",,7802.0
Bahamas,Typhoid,,23406.0
Bahamas,Typhoid conjugate vaccine,,23406.0
Bahrain,"HPV Female, final dose",,106344.0
Bahrain,"HPV Male, final dose",,106344.0
Bahrain,"HPV Vaccination coverage by age 15, first dose, females",,124068.0
Bahrain,"HPV Vaccination coverage by age 15, first dose, males",,124068.0
Bahrain,"HPV Vaccination coverage by age 15, last dose, females",,124068.0
Bahrain,"HPV Vaccination coverage by age 15, last dose, males",,124068.0
Bahrain,"HPV Vaccination program coverage, first dose, females",,124068.0
Bahrain,"HPV Vaccination program coverage, first dose, males",,124068.0
Bahrain,"HPV Vaccination program coverage, last dose, females",,124068.0
Bahrain,"HPV Vaccination program coverage, last dose, males",,124068.0
Bahrain,Influenza all persons above >6 months (universal recommendation),,53172.0
Bahrain,Influenza child age group 1,,53172.0
Bahrain,Influenza child age group 2,,53172.0
Bahrain,Influenza chronic adult,,53172.0
Bahrain,Influenza chronic children and adults,,44310.0
Bahrain,Influenza chronic pediatric,,53172.0
Bahrain,Influenza health care workers,,53172.0
Bahrain,Influenza other,,26586.0
Bahrain,Influenza residents living in long term care facilities,,53172.0
Bahrain,Influenza travellers (incl. Hajj pilgrimage),,44310.0
Bahrain,Japanese encephalitis,,319032.0
Bahrain,"Malaria vaccine, 1st dose",,17724.0
Bahrain,"Malaria vaccine, 3rd dose",,17724.0
